Cueanexo,Primario,Secundario,Inicial,id_departamento
61003700, , ,1,64550
61003800, , ,1,67910
61003900,1, ,,67910
61004100, ,1,,64270
61004200, ,1,,64270
61004300, ,1,,64270
61004400,1, ,,64270
61004500, ,1,,64270
61004600,1, ,,64270
61004700,1, ,,64270
61004800,1, ,,64270
61004900,1, ,,64270
61005000, ,1,,64270
61005100,1, ,,64270
61005200,1, ,,67910
61005300, , ,1,67910
61005400, ,1,,67910
61005401, ,1,,67910
61005500,1, ,,67910
61005600, , ,1,67910
61005700,1, ,,67910
61005800, , ,1,67910
61006000,1, ,,67910
61006100, ,1,,67910
61006200,1, ,,67910
61006400,1, ,,67910
61006500, , ,,67910
61006600,1, ,,65390
61006700, ,1,,65390
61006800, , ,1,65390
61007000,1, ,,65390
61007100,1, ,,65390
61007200, ,1,,65390
61007300,1, ,,65390
61007500,1, ,,65390
61007600, , ,1,65390
61007800, , ,1,65390
61007900, , ,,65390
61008000, ,1,,64340
61008100, ,1,,62800
61008101, ,1,,62800
61008200, ,1,,62800
61008300, ,1,,62800
61008400,1, ,,64340
61008500,1, ,,64340
61008700,1, ,,64340
61008800,1, ,,62800
61008900, , ,1,64340
61009000, ,1,,64900
61009100, ,1,,64900
61009200, ,1,,64900
61009300,1, ,,60910
61009400, ,1,,60910
61009500, ,1,,60910
61009600, ,1,,60910
61009700, ,1,,60910
61009800, ,1,,60910
61010000, , ,1,60910
61010100, , ,1,60910
61010200, ,1,,60910
61010300,1, ,,60910
61010500,1, ,,60910
61010600, , ,1,60910
61010700,1, ,,60910
61010800,1, ,,60910
61010900, ,1,,64270
61011100,1, ,,64270
61011400, ,1,,64270
61011600,1, ,,67600
61011800, , ,1,67600
61011900,1, ,,67600
61012100, , ,1,67600
61012200, , ,1,67600
61012300, ,1,,67600
61012400,1, ,1,67600
61012500, , ,,67600
61012700,1, ,,67600
61012800, , ,1,67600
61013200, ,1,,68400
61013300,1, ,,68400
61013400, ,1,,68400
61013600,1, ,1,68400
61013700, , ,1,68400
61013800, , ,1,68400
61014100,1, ,,68400
61014200,1, ,,68400
61014400,1, ,,60910
61014500, , ,1,60910
61014600, ,1,,60910
61014700,1, ,,60910
61014800,1, ,,60910
61014900, , ,1,60910
61015000,1, ,,60910
61015300,1, ,,60910
61015400, , ,1,60910
61015500, ,1,,62520
61015501, ,1,,62520
61015600, ,1,,62520
61015700,1, ,1,62520
61015900,1, ,,62520
61016100,1, ,,62520
61016200,1, ,1,62520
61016300, , ,1,62520
61016400,1, ,,62520
61016500,1, ,,62520
61016600,1, ,,62520
61016700,1, ,,62520
61016900,1, ,,64550
61017000, , ,1,65600
61017100, ,1,,65600
61017300, ,1,,65600
61017400, , ,1,65600
61017500, , ,1,65600
61017600,1, ,,65600
61017700, ,1,,65600
61017800,1, ,,65600
61017900,1, ,,65600
61018000,1, ,,65600
61018100, ,1,,65600
61018200,1, ,,60280
61018300,1, ,,60280
61018400,1, ,,60280
61018500, ,1,,60280
61018501, ,1,,60280
61018600, ,1,,60280
61018700,1, ,,64340
61018800,1, ,,64340
61018900, ,1,,62520
61019000, ,1,,64550
61019100,1, ,,62520
61019200, , ,1,62800
61019300,1, ,,68470
61019400, , ,1,68470
61019500,1, ,,68470
61019700,1, ,,68470
61019800, ,1,,68470
61019900,1, ,,68470
61020000, , ,1,64340
61020100, , ,1,64340
61020200,1, ,,64340
61020300, , ,1,64340
61020500, , ,1,64340
61020600, , ,1,64340
61020700,1, ,,64340
61020800,1, ,,64340
61020900,1, ,,64340
61021000,1, ,,64340
61021100,1, ,,64340
61021400, ,1,,64340
61021500, , ,1,64340
61021600, ,1,,64340
61021700, , ,,64340
61021800, , ,1,63290
61021900, ,1,,68610
61022000,1, ,,60280
61022100,1, ,,60280
61022200, ,1,,67910
61022400, , ,,67910
61022500, ,1,,67910
61022600, ,1,,67910
61022900,1, ,,68260
61023000, , ,1,68260
61023100,1, ,,60140
61023200,1, ,,60140
61023300,1, ,,64340
61023400, , ,1,64340
61023500, , ,1,64340
61023600,1, ,,64340
61023700, , ,1,63290
61023800, , ,1,63290
61023900, ,1,,63290
61024000, ,1,,60280
61024200, ,1,,60280
61024500, , ,1,60280
61024600, ,1,,64340
61024800,1, ,,62800
61025000,1, ,,62800
61025100,1, ,,62800
61025300,1, ,,62800
61025400,1, ,,62800
61025700, ,1,,62800
61025800, ,1,,62450
61025900,1, ,,62450
61026000, , ,1,62450
61026100, , ,1,62450
61026200,1, ,,62450
61026300,1, ,,62450
61026500, , ,1,60280
61026700,1, ,,64550
61026800, ,1,,62450
61026900, ,1,,60140
61026901, ,1,,60140
61027200, ,1,,62450
61027300,1, ,,67840
61027400, ,1,,67840
61027500, ,1,,67840
61027700,1, ,,67840
61027800,1, ,,67840
61027900,1, ,,67840
61028000,1, ,,67840
61028100,1, ,,67840
61028200,1, ,,67840
61028300,1, ,,67840
61028400,1, ,,67840
61028500,1, ,,67840
61028600,1, ,,67840
61028700,1, ,,67840
61028800, ,1,,67840
61028900, ,1,,60910
61029000, ,1,,60910
61029200, , ,,60910
61029300, , ,,60350
61029400,1, ,,60910
61029500,1, ,,60910
61029600,1, ,,60910
61030000, ,1,,60350
61030100,1, ,,60350
61030200,1, ,,60350
61030500,1, ,,60350
61030600,1, ,,65390
61030700,1, ,,65390
61030900, ,1,,65390
61031100, ,1,,64270
61031200,1, ,,64270
61031300,1, ,,64270
61031500,1, ,1,64270
61031600, , ,1,64270
61031700, ,1,,64270
61031800,1, ,,64270
61031900,1, ,,64270
61032000,1, ,,64270
61032100, ,1,,64270
61032200, ,1,,64270
61032201, ,1,,64270
61032300, , ,1,65390
61032400,1, ,,65390
61032500,1, ,,65390
61032600,1, ,,66580
61032700, ,1,,66580
61032800,1, ,,66580
61032900, ,1,,66580
61033000,1, ,,66580
61033100,1, ,,66580
61033200,1, ,,66580
61033300, ,1,,60280
61033400, ,1,,60280
61033500, , ,1,67840
61033600, , ,1,67840
61033700, , ,1,67840
61033800, ,1,,60350
61033900,1, ,,64900
61034000,1, ,1,64900
61034100, ,1,,64900
61034101, ,1,,64900
61034200,1, ,,64900
61034300,1, ,,64900
61034400,1, ,,64900
61034500, ,1,,64900
61034600, ,1,,68610
61034800,1, ,,68610
61034900, ,1,,68610
61035000, , ,1,64900
61035100,1, ,,64900
61035200, ,1,,64900
61035400, ,1,,64900
61035500, , ,1,64900
61035600,1, ,,64900
61035700,1, ,,64900
61035800,1, ,,64900
61035900,1, ,,64900
61036000,1, ,,66580
61036200, ,1,,66580
61036300, , ,1,66580
61036400, ,1,,66580
61036500,1, ,,66580
61036600, , ,1,66580
61036700,1, ,,66580
61036800,1, ,,66580
61036900,1, ,,64270
61037000, ,1,,64270
61037100, ,1,,64270
61037200,1, ,,64270
61037300,1, ,,64270
61037400,1, ,,64270
61037500, , ,1,64270
61037600, , ,1,64270
61037700,1, ,,64270
61037800,1, ,,66580
61038000, ,1,,66580
61038100, , ,1,66580
61038200, ,1,,66580
61038300, , ,1,66580
61038500, , ,1,66580
61038700, ,1,,66580
61038900, ,1,,66580
61039000, ,1,,66580
61039100,1, ,,67000
61039200, , ,1,67000
61039300, ,1,,68400
61039400,1, ,,68400
61039500,1, ,,68400
61039700,1, ,,64270
61039800,1, ,,64270
61039900, ,1,,64270
61040000, ,1,,64270
61040001, ,1,,64270
61040100,1, ,,64270
61040200,1, ,,64270
61040300,1, ,,64270
61040400,1, ,,64270
61040500,1, ,,64270
61040600,1, ,,64270
61040700,1, ,1,64270
61041000, ,1,,66380
61041100, , ,1,60910
61041200,1, ,,66380
61041300, ,1,,66380
61041400, , ,1,66380
61041500,1, ,,66380
61041600,1, ,1,66380
61041700,1, ,,65150
61041800,1, ,,64900
61042000, , ,1,64900
61042100,1, ,,64900
61042200,1, ,,64900
61042400,1, ,,64900
61042500, , ,1,64900
61042600, , ,1,65390
61042700,1, ,,65390
61043000, , ,1,65390
61043100,1, ,,65390
61043300,1, ,,65390
61043400,1, ,,65390
61043500,1, ,,65390
61043600,1, ,1,64270
61043800,1, ,,64270
61044100, , ,,64270
61044400,1, ,,60350
61044500, , ,1,60350
61044600,1, ,,60350
61044700,1, ,,60350
61044800, ,1,,60350
61045100,1, ,,66380
61045200,1, ,,66380
61045300,1, ,,66380
61045500, ,1,,66380
61045600, , ,,66380
61045601, , ,,62660
61045700, ,1,,66380
61045800,1, ,,66380
61045900,1, ,1,68610
61046000, , ,1,68610
61046200,1, ,,68610
61046300, ,1,,68610
61046400,1, ,1,68610
61046500, , ,1,68610
61046800, ,1,,68610
61046900, , ,1,68610
61047000,1, ,,68610
61047100, ,1,,63640
61047200, ,1,,63640
61047300, ,1,,63640
61047400, ,1,,63640
61047500, ,1,,63640
61047600, ,1,,64900
61047700,1, ,,64900
61047800,1, ,,64900
61047900, , ,1,64900
61048000, , ,1,64900
61048100,1, ,,64900
61048200,1, ,,64900
61048300, ,1,,60350
61048400, , ,1,60350
61048500, , ,,60350
61048600, ,1,,60350
61048700,1, ,,60350
61048900,1, ,,66580
61049000,1, ,,66580
61049100, , ,1,66580
61049200,1, ,,66580
61049400, , ,1,66580
61049500,1, ,,66580
61049600, ,1,,66580
61049700, , ,1,66580
61049900,1, ,,67490
61050000,1, ,,67490
61050100, ,1,,67490
61050200, ,1,,67490
61050300, ,1,,67490
61050400, , ,,68400
61050500,1, ,,68400
61050600, , ,1,68400
61050700, ,1,,68400
61050800,1, ,,68400
61050900, , ,1,68400
61051100,1, ,,68400
61051200, ,1,,68400
61051300, , ,1,68400
61051400,1, ,,65810
61051500, , ,1,65810
61051600, ,1,,65810
61051700,1, ,,65810
61051800, , ,1,65810
61051900,1, ,1,65810
61052000, ,1,,68400
61052100,1, ,,68400
61052200, , ,1,68400
61052300,1, ,,68400
61052400, , ,1,65810
61052500,1, ,,65810
61052600, , ,1,65810
61052800,1, ,,62030
61052900, , ,1,64130
61053000,1, ,,67000
61053100,1, ,,64270
61053200,1, ,,64270
61053300,1, ,,64270
61053400, ,1,,64270
61053600,1, ,,64270
61053700, , ,1,64270
61053900,1, ,,66580
61054000,1, ,,66580
61054100,1, ,,66580
61054200, ,1,,66580
61054300,1, ,,66580
61054400, ,1,,66580
61054500,1, ,,66580
61054600,1, ,,66580
61054700, , ,1,68610
61054800, , ,1,66380
61054900,1, ,1,66380
61055200, ,1,,66580
61055300,1, ,1,66580
61055400,1, ,,66580
61055500, , ,1,66580
61055600,1, ,,66580
61055700,1, ,,66580
61055800,1, ,1,66580
61055900,1, ,,66580
61056000, , ,1,66580
61056100,1, ,,65250
61056300,1, ,,66580
61056400, , ,1,66580
61056500, , ,1,66580
61056600,1, ,,66580
61056700,1, ,,66580
61056800,1, ,,65810
61056900,1, ,,65810
61057000,1, ,,65810
61057100, , ,1,65810
61057200,1, ,,66650
61057300,1, ,,66650
61057400, ,1,,62660
61057500,1, ,,62660
61057600,1, ,,65810
61057700, ,1,,68050
61057800,1, ,,68050
61057900,1, ,,68050
61058000,1, ,,68050
61058100,1, ,,68050
61058200, ,1,,68050
61058300,1, ,,68050
61058400,1, ,,68050
61058500,1, ,,68050
61058600,1, ,,68050
61058800,1, ,,68050
61059000, , ,1,68050
61059100, , ,1,68050
61059300, , ,1,68050
61059400, , ,1,68050
61059600, , ,1,68050
61059800,1, ,,65150
61059900,1, ,,60350
61060000, , ,,64410
61060100,1, ,,64270
61060200,1, ,,64270
61060300, ,1,,64270
61060400,1, ,1,64270
61060600,1, ,,64270
61060800, , ,1,65250
61060900,1, ,,65250
61061000,1, ,,65600
61061100, , ,1,64410
61061200,1, ,,65600
61061300,1, ,,65600
61061400, , ,,66090
61061500,1, ,,66090
61061600, , ,,66090
61061700, , ,1,66090
61061800,1, ,,66090
61061900, ,1,,66090
61062000, ,1,,66090
61062100, , ,1,66090
61062200, , ,1,66090
61062300,1, ,,66090
61062500,1, ,,62740
61062600,1, ,,62740
61062700, , ,1,68050
61062800, , ,1,68050
61062900,1, ,1,68050
61063000,1, ,,68050
61063100,1, ,,68050
61063200, , ,1,68050
61063300, ,1,,68050
61063400,1, ,,68050
61063500,1, ,,68050
61063600,1, ,,68050
61063700,1, ,,68050
61063800, , ,1,68050
61063900, , ,1,68050
61064200,1, ,,68050
61064300,1, ,,68050
61064400,1, ,,68050
61064500,1, ,1,68050
61064600, , ,1,68050
61064700,1, ,,68050
61064800, ,1,,68050
61064900, , ,1,68050
61065000, , ,1,68050
61065100,1, ,,68050
61065200, , ,1,62520
61065300,1, ,,62520
61065400,1, ,,62520
61065500,1, ,,62520
61065700,1, ,,62520
61065800,1, ,,62520
61066000, , ,1,62520
61066100,1, ,1,62520
61066200,1, ,1,62520
61066300,1, ,,62520
61066400, ,1,,62520
61066500, , ,,62520
61066600,1, ,,64900
61066700, ,1,,64900
61066800,1, ,,64900
61066900,1, ,1,64900
61067000,1, ,,64900
61067100,1, ,,64900
61067200, , ,1,64900
61067300,1, ,1,64900
61067400,1, ,,64900
61067600,1, ,,64900
61067700, ,1,,64900
61067701, ,1,,64900
61067800, ,1,,64340
61067900, , ,1,64340
61068000, ,1,,68610
61068100,1, ,1,68610
61068400,1, ,,67350
61068500,1, ,,67350
61068600,1, ,,67350
61068700, , ,1,67350
61068800, , ,1,67350
61068900, , ,1,67350
61069100, , ,,64900
61069200, , ,1,64900
61069400, ,1,,64900
61069401, ,1,,64900
61069500,1, ,,64900
61069600,1, ,,64900
61069700,1, ,,64900
61069800,1, ,,64900
61069900,1, ,,64900
61070000,1, ,,64900
61070400, , ,,66580
61070600,1, ,,68610
61070800,1, ,,63710
61070900, ,1,,63710
61071000, , ,,63710
61071100, , ,1,63710
61071200,1, ,,63710
61071300,1, ,,63710
61071500, , ,1,63710
61071600, , ,1,63710
61071700,1, ,,63710
61071800,1, ,,63710
61072200, ,1,,63710
61072300, ,1,,64270
61072400,1, ,,65680
61072500,1, ,,65680
61072700,1, ,,65680
61073000,1, ,,64270
61073300,1, ,,64270
61073400,1, ,1,64270
61073500,1, ,,64270
61073600, , ,1,64270
61073800, , ,1,65680
61073900, , ,1,65680
61074000, , ,1,68260
61074100, , ,1,64270
61074500, , ,1,64620
61074600,1, ,,64620
61074700,1, ,,64620
61074800,1, ,,64620
61075000,1, ,,64620
61075100, ,1,,67910
61075101, ,1,,67910
61075200, ,1,,67910
61075300,1, ,,67910
61075400, , ,1,67910
61075500,1, ,,67910
61075600,1, ,,67910
61075700,1, ,,67910
61075800, ,1,,64270
61075900, ,1,,64270
61076000,1, ,,65680
61076200, , ,1,65680
61076400, ,1,,62240
61076500, ,1,,67070
61076600,1, ,,67070
61076700, ,1,,64900
61076800, , ,,64900
61077100,1, ,1,64130
61077200, ,1,,64130
61077300, ,1,,64130
61077400, ,1,,64130
61077500, , ,,64130
61077600,1, ,,64270
61077700, , ,1,68260
61077800, ,1,,65600
61077900,1, ,,65600
61078000, ,1,,65600
61078100,1, ,1,65600
61078200, ,1,,65600
61078300,1, ,,65600
61078400,1, ,,65600
61078500,1, ,,65600
61078600,1, ,,65600
61078700, , ,1,65600
61078800, , ,1,65600
61078900, , ,1,60630
61079000,1, ,,64340
61079100, ,1,,64340
61079200,1, ,,60350
61079300, , ,1,60350
61079400, , ,1,60350
61079500, , ,1,60350
61079600, , ,1,60350
61079700, , ,1,60350
61079800, ,1,,60350
61079900, , ,1,60350
61080100, ,1,,60280
61080200,1, ,,60350
61080300, ,1,,60350
61080600, , ,1,68610
61080700, , ,1,66230
61080900,1, ,,66230
61081000, ,1,,66230
61081200, ,1,,66510
61081300, , ,1,68400
61081400,1, ,1,68400
61081500,1, ,,68400
61081600, ,1,,68400
61081700,1, ,,68400
61081800,1, ,,68400
61081900, , ,1,68400
61082000, , ,1,63640
61082100, , ,1,63640
61082200,1, ,,63640
61082300,1, ,,63640
61082400,1, ,,63640
61082500,1, ,,63640
61082600,1, ,,63640
61082700,1, ,,63640
61082800,1, ,,63640
61082900,1, ,,65390
61083000, ,1,,65390
61083100, , ,,65390
61083300, , ,,60770
61083400, , ,1,60770
61083500, , ,1,60770
61083600, , ,1,60770
61083700, , ,1,60770
61083900,1, ,,64340
61084000,1, ,,64340
61084300, , ,1,64340
61084400, , ,1,64340
61084500,1, ,,64340
61084800,1, ,,65390
61085000, , ,1,65390
61085100,1, ,,60280
61085300, , ,1,60280
61085400, , ,1,60280
61085500, , ,1,61050
61085600,1, ,,61050
61085900,1, ,,66650
61086100, , ,1,62740
61086200, , ,,68750
61086201, , ,,68750
61086500, , ,1,68750
61086600, , ,1,68750
61086700,1, ,,66650
61086900, ,1,,60280
61087000,1, ,,60280
61087100,1, ,,60280
61087200,1, ,,62740
61087300,1, ,,62740
61087400,1, ,1,62740
61087500,1, ,,62740
61087600, ,1,,68750
61087700,1, ,,68750
61087800,1, ,,68750
61087900,1, ,,68120
61088000,1, ,,68120
61088100,1, ,,68120
61088200,1, ,,68120
61088400,1, ,,68120
61088800, , ,1,68120
61088900, , ,1,68120
61089000, ,1,,68120
61089100,1, ,,61050
61089200,1, ,,61050
61089300,1, ,,61050
61089400,1, ,,61050
61089600,1, ,,61050
61089700,1, ,,61050
61089900,1, ,,61050
61090000,1, ,,61050
61090100,1, ,,65390
61090200, , ,1,65390
61090300, , ,1,65390
61090400,1, ,,65390
61090500,1, ,,65390
61090600,1, ,,65390
61090700, ,1,,65390
61090800, , ,1,65390
61090900, , ,1,65390
61091000,1, ,,65390
61091300,1, ,,64270
61091500,1, ,1,64270
61091600, ,1,,64270
61091700, , ,1,61120
61091800,1, ,,61120
61092000, , ,1,61120
61092100, , ,1,61120
61092200, ,1,,62100
61092300,1, ,,62100
61092400, , ,1,62100
61092500, , ,1,63150
61092700,1, ,,63150
61092800,1, ,,63150
61092900, ,1,,63150
61093000,1, ,,63150
61093100,1, ,,63150
61093200,1, ,,63150
61093300,1, ,,63150
61093400,1, ,,63150
61093700,1, ,,63150
61093800,1, ,,63920
61093900,1, ,,63920
61094000,1, ,,63920
61094100,1, ,,66580
61094200, ,1,,66580
61094400, , ,1,66580
61094500,1, ,,66580
61094600,1, ,,66580
61094700,1, ,,66580
61094800, , ,1,66580
61094900,1, ,,66580
61095100,1, ,,66580
61095300, ,1,,62520
61095400, ,1,,62520
61095500, , ,1,62520
61095600,1, ,,62520
61095700, , ,1,62520
61095800, , ,1,62520
61095900,1, ,1,62520
61096000, , ,1,62520
61096100,1, ,,62520
61096200,1, ,,62520
61096300, ,1,,62520
61096400,1, ,1,62520
61096600,1, ,,60350
61096700, ,1,,60350
61096800, , ,1,60350
61096900,1, ,,60350
61097000,1, ,,60350
61097100, ,1,,60350
61097200, ,1,,66580
61097300, ,1,,68050
61097400, ,1,,68050
61097500, ,1,,66580
61097600, ,1,,66580
61097700, , ,1,64900
61097800, ,1,,64900
61097900, , ,1,64900
61098000,1, ,,67490
61098100, ,1,,64900
61098200,1, ,,67490
61098300, , ,,60350
61098400,1, ,,67490
61098600,1, ,,60350
61098700,1, ,,66230
61098800,1, ,,66230
61098900,1, ,,67600
61099000,1, ,,64120
61099100,1, ,,64120
61099200, , ,1,64120
61099300,1, ,,64120
61099500, , ,1,67600
61099800, , ,,64830
61099900, ,1,,64830
61100000,1, ,,64830
61100100,1, ,,64830
61100200,1, ,,64830
61100300, ,1,,64830
61100500, ,1,,64830
61100600, , ,1,64830
61100700,1, ,,64830
61100800,1, ,,64830
61100900, , ,1,64830
61101000,1, ,,64830
61101100,1, ,,64830
61101200, , ,1,64830
61101300,1, ,,64830
61101400,1, ,,64830
61101500, , ,1,61190
61101700, , ,1,61190
61101900, , ,1,67600
61102200,1, ,,65150
61102300, , ,1,60350
61102400, , ,1,60350
61102500, , ,1,60350
61102700,1, ,,63010
61102900, , ,1,63010
61103000, , ,1,63010
61103100, , ,1,63010
61103200, ,1,,63010
61103300, ,1,,63010
61103400, , ,1,60560
61103500, , ,1,60560
61103700, , ,1,60560
61103800,1, ,,60560
61103900, , ,,60560
61104100, ,1,,60560
61104300, , ,1,60560
61104400, , ,1,60560
61104500,1, ,,66230
61104600,1, ,,65150
61104700,1, ,,65150
61104800, , ,1,65150
61104900, ,1,,65150
61105000,1, ,,65150
61105100,1, ,,67600
61105200, , ,1,67600
61105300, , ,1,67600
61105600, , ,1,66580
61105700, , ,1,66580
61105800, , ,1,66580
61105900,1, ,,66580
61106000,1, ,,67630
61106100,1, ,,66580
61106200,1, ,,66580
61106300,1, ,,66580
61106400, , ,1,66580
61106500, , ,1,66580
61106600, ,1,,66580
61106700, ,1,,66580
61106800, , ,1,64270
61106900,1, ,,64270
61107000,1, ,,64270
61107100, ,1,,64270
61107200,1, ,,64270
61107300,1, ,,64270
61107400,1, ,,64270
61107500,1, ,,64270
61107600,1, ,,64270
61107700, ,1,,67630
61107701, ,1,,67630
61107800,1, ,,67630
61107900, ,1,,66090
61108000,1, ,,64270
61108100, , ,1,64270
61108200, , ,1,64270
61108300,1, ,,61750
61108400,1, ,,61750
61108500,1, ,,61750
61108600,1, ,,61750
61108700,1, ,,61750
61108800,1, ,,61750
61108900, , ,1,63850
61109000,1, ,,63850
61109100, ,1,,63850
61109200,1, ,,60420
61109500,1, ,,60420
61109600,1, ,,60420
61109700,1, ,,60420
61109800,1, ,,68190
61109900, ,1,,68190
61110000, , ,1,68190
61110100, , ,1,68190
61110200,1, ,,66090
61110300, ,1,,66090
61110400,1, ,1,66510
61110500,1, ,,61340
61110600, ,1,,61340
61110700,1, ,,61340
61110800,1, ,,61340
61110900, , ,1,62770
61111100, , ,1,62770
61111200, ,1,,62770
61111300,1, ,,62770
61111400,1, ,,62770
61111500, , ,,66090
61111600, , ,1,66090
61111700,1, ,,66090
61111800,1, ,,66090
61111900,1, ,,66090
61112100, , ,1,66090
61112300,1, ,,66090
61112500,1, ,,66090
61112600, , ,1,66090
61112700, , ,1,66090
61112800,1, ,,66090
61112900,1, ,,66090
61113000, ,1,,66090
61113100, ,1,,66090
61113200, , ,1,66090
61113300, ,1,,66090
61113302, ,1,,66090
61113400,1, ,,66090
61113600,1, ,,61120
61113900, , ,1,64080
61114000,1, ,,64080
61114100,1, ,,64080
61114200, ,1,,64100
61114400, , ,1,65600
61114500, , ,1,65600
61114700,1, ,1,65600
61114800,1, ,,65600
61114900, , ,,64130
61115000, ,1,,64130
61115100, , ,,64130
61115101, , ,,62940
61115102, , ,,64130
61115200,1, ,1,65680
61115300, ,1,,65680
61115500,1, ,,65680
61115600, ,1,,65680
61115700, ,1,,65680
61115800,1, ,,65680
61115900, , ,1,65680
61116000,1, ,,65680
61116200,1, ,1,65680
61116400, , ,1,65680
61116500,1, ,,65680
61116600,1, ,,65680
61116700, ,1,,64080
61116800,1, ,,64080
61117000, , ,1,68540
61117100, , ,1,68540
61117200,1, ,,68540
61117300,1, ,,68540
61117400,1, ,,68540
61117500, , ,1,68540
61117600,1, ,,64080
61117700, ,1,,64080
61117800, , ,1,64080
61117900,1, ,,64080
61118000,1, ,,64080
61118100,1, ,,64080
61118200, ,1,,64080
61118400,1, ,,64080
61118500,1, ,,64080
61118600, , ,,65680
61118700, , ,1,65250
61118800,1, ,1,65680
61118900, , ,,65680
61119100, , ,1,65680
61119200,1, ,,65680
61119300,1, ,,61960
61119400,1, ,,61960
61119500, ,1,,61960
61119700, ,1,,65680
61119800, , ,1,60490
61119900,1, ,,60490
61120100, , ,1,60490
61120200,1, ,,65810
61120300, , ,1,65810
61120400,1, ,,65810
61120600,1, ,,65810
61120700, ,1,,65810
61120800, , ,1,65810
61120900,1, ,,65810
61121100, ,1,,65810
61121300,1, ,,60490
61121400, ,1,,60490
61121500,1, ,,60490
61121700, , ,1,62800
61121800,1, ,,68260
61121900,1, ,,68260
61122000,1, ,,68260
61122100,1, ,,68260
61122300,1, ,,60140
61122500,1, ,,60140
61122700,1, ,,65250
61122800,1, ,,65250
61122900,1, ,,65250
61123000,1, ,,66380
61123100, , ,,66380
61123200, , ,1,62030
61123300, , ,1,62030
61123400, , ,1,62030
61123500, ,1,,60560
61123600, ,1,,63710
61123700,1, ,,60560
61123900, ,1,,60560
61124000,1, ,,64120
61124100,1, ,,64120
61124200, , ,1,64120
61124300,1, ,,64120
61124400, ,1,,64120
61124500, ,1,,64120
61124501, ,1,,64120
61124700,1, ,,65150
61125000, , ,1,60560
61125100,1, ,,60560
61125200, , ,1,60560
61125300,1, ,,60560
61125600, , ,1,60560
61125700, , ,1,60560
61125800,1, ,,60700
61125900,1, ,,60700
61126000,1, ,,60700
61126100,1, ,,60700
61126200, ,1,,60700
61126300, , ,1,63710
61126400, ,1,,63710
61126600, ,1,,60700
61126700,1, ,,63710
61126900, , ,1,60700
61127100, , ,1,63710
61127400, , ,1,63710
61127500,1, ,,63710
61127700,1, ,,65880
61127800, , ,1,60490
61127900, ,1,,61470
61128000, , ,,61470
61128200,1, ,,65880
61128300, ,1,,65880
61128600, , ,,63990
61128900,1, ,,63990
61129000,1, ,,63990
61129200,1, ,,63990
61129400,1, ,,63990
61129500,1, ,,63990
61129600,1, ,,63990
61129700,1, ,,63990
61129800,1, ,,63990
61129900, ,1,,63990
61130000, ,1,,63990
61130100, ,1,,64900
61130200, ,1,,60910
61130300, ,1,,64900
61130301, ,1,,64900
